id,original_title,popularity,title,vote_average,release_year
1607,A Bronx Tale,6.115628,A Bronx Tale,7.4,1993
26391,Cabin Boy,1.679042,Cabin Boy,4.9,1994
117553,Calendar Girl,1.316741,Calendar Girl,3.7,1993
6075,Carlito's Way,8.698509,Carlito's Way,7.7,1993
11310,City Slickers II: The Legend of Curly's Gold,8.605703,City Slickers II: The Legend of Curly's Gold,4.9,1994
18658,Clean Slate,2.724621,Clean Slate,5.7,1994
9350,Cliffhanger,9.830853,Cliffhanger,6.1,1993
9612,Coneheads,10.722729,Coneheads,4.8,1993
2124,Color of Night,14.228963,Color of Night,5.4,1994
26261,Cops & Robbersons,7.042878,Cops & Robbersons,5.0,1994
19176,The Cowboy Way,4.286279,The Cowboy Way,5.1,1994
49299,Dangerous Game,2.70097,Dangerous Game,5.4,1993
11566,Dave,13.696394,Dave,6.3,1993
9571,Dazed and Confused,6.8652,Dazed and Confused,7.4,1993
9739,Demolition Man,11.626116,Demolition Man,6.4,1993
24257,The Endless Summer 2,0.408159,The Endless Summer 2,7.1,1994
34444,Even Cowgirls Get the Blues,2.970724,Even Cowgirls Get the Blues,4.2,1994
26141,Fatal Instinct,3.555139,Fatal Instinct,5.4,1993
10997,霸王别姬,4.875826999999999,Farewell My Concubine,7.8,1993
50463,The Favor,1.344876,The Favor,3.3,1994
10443,Fearless,9.284624,Fearless,6.8,1993
20239,Fear of a Black Hat,0.985441,Fear of a Black Hat,5.8,1994
16297,With Honors,2.969003,With Honors,6.1,1994
18551,Flesh and Bone,1.896869,Flesh and Bone,6.2,1993
25440,Widows' Peak,0.409427,Widows' Peak,4.3,1994
9024,For Love or Money,8.468869,For Love or Money,5.7,1993
37233,The Firm,9.678367,The Firm,6.6,1993
1634,Free Willy,5.990572,Free Willy,6.0,1993
13815,Fresh,3.970215,Fresh,7.6,1994
5503,The Fugitive,10.089369999999999,The Fugitive,7.2,1993
35588,Geronimo: An American Legend,4.653462,Geronimo: An American Legend,5.9,1993
2087,The Getaway,14.214402999999999,The Getaway,5.4,1994
41579,Getting Even with Dad,2.410545,Getting Even with Dad,4.5,1994
18620,Go Fish,0.775898,Go Fish,3.9,1994
41006,A Good Man in Africa,5.22583,A Good Man in Africa,5.2,1994
4916,Guilty as Sin,5.385108,Guilty as Sin,5.6,1993
2019,Hard Target,7.834351,Hard Target,6.1,1993
31642,Heaven & Earth,4.1905410000000005,Heaven & Earth,6.4,1993
9255,Hot Shots! Part Deux,13.482370999999999,Hot Shots! Part Deux,6.2,1993
26271,Live Nude Girls,2.138959,Live Nude Girls,4.7,1995
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,5.331753,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,1995
2259,The House of the Spirits,10.687795,The House of the Spirits,6.7,1993
16097,House Party 3,0.9960469999999999,House Party 3,4.6,1994
11934,The Hudsucker Proxy,7.550545,The Hudsucker Proxy,7.1,1994
106143,I'll Do Anything,1.7429740000000002,I'll Do Anything,5.7,1994
12475,In the Army Now,6.071466,In the Army Now,4.7,1994
9386,In the Line of Fire,12.637158,In the Line of Fire,6.8,1993
7984,In the Name of the Father,7.405895,In the Name of the Father,7.6,1993
59930,The Inkwell,0.6133350000000001,The Inkwell,3.9,1994
15765,What's Love Got to Do with It,14.820882999999998,What's Love Got to Do with It,6.9,1993
31643,Jimmy Hollywood,4.563989,Jimmy Hollywood,4.6,1994
6,Judgment Night,5.538671,Judgment Night,6.4,1993
329,Jurassic Park,8.863776,Jurassic Park,7.6,1993
10909,Kalifornia,8.4337,Kalifornia,6.5,1993
507,Killing Zoe,4.948569,Killing Zoe,6.1,1993
34024,King of the Hill,4.3753470000000005,King of the Hill,6.4,1993
29918,Lassie,3.645342,Lassie,6.1,1994
9593,Last Action Hero,9.434006,Last Action Hero,6.1,1993
42580,Life With Mikey,6.446229,Life With Mikey,5.1,1993
22317,Lightning Jack,2.913584,Lightning Jack,5.7,1994
1413,M. Butterfly,6.5169760000000005,M. Butterfly,6.6,1993
12121,Made in America,5.43085,Made in America,5.3,1993
2246,Malice,9.861672,Malice,5.9,1993
10502,The Man without a Face,5.997712,The Man without a Face,6.2,1993
10440,Manhattan Murder Mystery,8.939404,Manhattan Murder Mystery,7.1,1993
9516,Menace II Society,5.260924,Menace II Society,7.2,1993
2320,Executive Decision,13.106291,Executive Decision,5.8,1996
5879,愛のコリーダ,8.932494,In the Realm of the Senses,6.5,1976
83718,What Happened Was...,0.534606,What Happened Was...,7.0,1994
11971,Much Ado About Nothing,8.627239999999999,Much Ado About Nothing,7.2,1993
2625,Mr. Jones,6.579753,Mr. Jones,5.9,1993
31911,Mr. Wonderful,13.011091,Mr. Wonderful,5.5,1993
788,Mrs. Doubtfire,11.16553,Mrs. Doubtfire,7.0,1993
21450,Naked,8.665198,Naked,7.5,1993
11231,The Next Karate Kid,9.9697,The Next Karate Kid,4.8,1994
41588,The New Age,0.5962069999999999,The New Age,4.8,1994
10447,No Escape,9.715187,No Escape,6.1,1994
31586,North,15.534707000000001,North,4.8,1994
9300,Orlando,3.800785,Orlando,6.7,1992
9559,A Perfect World,8.040589,A Perfect World,7.2,1993
9800,Philadelphia,13.373006,Philadelphia,7.6,1993
713,The Piano,7.436758,The Piano,7.1,1993
8291,Poetic Justice,6.972599000000001,Poetic Justice,6.9,1993
18133,The Program,3.199976,The Program,6.0,1993
25557,The Puppet Masters,7.272296000000001,The Puppet Masters,5.6,1994
22588,Radioland Murders,8.506727,Radioland Murders,5.8,1994
10872,The Ref,5.868677,The Ref,6.7,1994
1245,The Remains of the Day,12.222576,The Remains of the Day,7.5,1993
11858,Renaissance Man,4.985157,Renaissance Man,5.9,1994
7007,Rising Sun,6.279082,Rising Sun,5.8,1993
10467,The Road to Wellville,3.416181,The Road to Wellville,5.5,1994
5550,RoboCop 3,8.685798,RoboCop 3,4.2,1993
8005,Robin Hood: Men in Tights,17.136672,Robin Hood: Men in Tights,6.4,1993
2088,Romeo Is Bleeding,9.796318,Romeo Is Bleeding,5.7,1993
10412,Romper Stomper,5.157926,Romper Stomper,6.6,1992
47889,Ruby in Paradise,0.941994,Ruby in Paradise,5.6,1993
14534,Rudy,5.914833,Rudy,7.2,1993
56583,The Saint of Fort Washington,1.065843,The Saint of Fort Washington,4.0,1993
41878,Les Nuits Fauves,1.031556,Savage Nights,6.2,1992
424,Schindler's List,41.725122999999996,Schindler's List,8.3,1993
35233,The Scout,5.7156080000000005,The Scout,5.3,1994
14291,Searching for Bobby Fischer,12.048587,Searching for Bobby Fischer,7.3,1993
103413,Second Best,0.8825959999999999,Second Best,5.9,1994
11236,The Secret Garden,6.499523,The Secret Garden,7.1,1993
11592,Serial Mom,5.305311,Serial Mom,6.4,1994
8850,The Shadow,7.881107000000001,The Shadow,5.4,1994
10445,Shadowlands,2.9658599999999997,Shadowlands,6.8,1993
695,Short Cuts,8.829336999999999,Short Cuts,6.9,1993
43535,A Simple Twist of Fate,4.13516,A Simple Twist of Fate,5.7,1994
12519,Sirens,2.86213,Sirens,5.2,1993
23210,Six Degrees of Separation,8.730025,Six Degrees of Separation,6.5,1993
858,Sleepless in Seattle,10.234919,Sleepless in Seattle,6.5,1993
867,Sliver,11.23297,Sliver,4.9,1993
78,Blade Runner,96.272374,Blade Runner,7.9,1982
13203,Son in Law,9.122717999999999,Son in Law,5.6,1993
10442,So I Married an Axe Murderer,8.051914,So I Married an Axe Murderer,6.1,1993
11074,Striking Distance,13.390917000000002,Striking Distance,5.4,1993
33367,Harem,1.825468,Harem,4.0,1985
9607,Super Mario Bros.,7.198455,Super Mario Bros.,4.0,1993
17585,Surviving the Game,3.6446410000000005,Surviving the Game,6.1,1994
9057,Terminal Velocity,8.012225,Terminal Velocity,5.0,1994
20967,Thirty Two Short Films About Glenn Gould,0.8730680000000001,Thirty Two Short Films About Glenn Gould,7.4,1993
10635,Threesome,10.82236,Threesome,6.3,1994
9479,The Nightmare Before Christmas,17.730913,The Nightmare Before Christmas,7.6,1993
10057,The Three Musketeers,6.34785,The Three Musketeers,6.2,1993
11969,Tombstone,11.338194,Tombstone,7.4,1993
41590,Trial by Jury,0.8558600000000001,Trial by Jury,5.5,1994
319,True Romance,17.189328,True Romance,7.5,1993
26408,The War Room,1.273617,The War Room,7.3,1993
15139,The Pagemaster,7.436000999999999,The Pagemaster,6.2,1994
161158,"Paris, France",0.741522,"Paris, France",6.0,1994
218473,"The Beans of Egypt, Maine",0.38247,"The Beans of Egypt, Maine",5.884705882352941,1994
85247,Killer,0.422224,Killer,3.0,1994
11446,Welcome to the Dollhouse,5.14056,Welcome to the Dollhouse,6.9,1995
51980,Germinal,2.759302,Germinal,6.3,1993
24405,Chasers,9.85327,Chasers,4.7,1994
11655,Cronos,5.513024,Cronos,6.4,1993
11800,Naked in New York,0.449733,Naked in New York,4.0,1993
8223,Kika,3.647321,Kika,6.8,1993
14587,Bhaji on the Beach,0.44158500000000006,Bhaji on the Beach,5.1,1994
31504,Little Big League,1.960563,Little Big League,6.0,1994
41653,Kådisbellan,1.7645819999999999,The Slingshot,6.2,1993
53185,Wide Eyed and Legless,0.00015,Wide Eyed and Legless,5.936876355748372,1993
95743,Foreign Student,0.0027890000000000002,Foreign Student,5.884705882352941,1994
23637,Io speriamo che me la cavo,3.456868,"Ciao, Professore!",7.2,1992
17600,Spanking the Monkey,2.799575,Spanking the Monkey,5.3,1994
10897,The Little Rascals,6.707109,The Little Rascals,6.3,1994
349394,À la mode,8.2e-05,À la mode,5.936876355748372,1993
21352,Andre,3.139316,Andre,5.0,1994
68806,La scorta,0.046196,The Escort,5.0,1993
37345,Princess Caraboo,1.943323,Princess Caraboo,4.4,1994
32562,The Celluloid Closet,6.784687,The Celluloid Closet,7.0,1996
47507,Métisse,1.040873,Café au Lait,6.8,1993
25403,Caro diario,2.904734,Dear Diary,6.9,1993
124304,De eso no se habla,1.213481,I Don't Want to Talk About It,6.0,1993
9066,The Brady Bunch Movie,4.233092,The Brady Bunch Movie,5.9,1995
771,Home Alone,0.702543,Home Alone,7.1,1990
251,Ghost,11.945397,Ghost,6.9,1990
812,Aladdin,16.357419,Aladdin,7.4,1992
280,Terminator 2: Judgment Day,22.661695,Terminator 2: Judgment Day,7.7,1991
581,Dances with Wolves,11.654349,Dances with Wolves,7.6,1990
80350,Tough and Deadly,0.426887,Tough and Deadly,6.3,1995
268,Batman,19.10673,Batman,7.0,1989
274,The Silence of the Lambs,4.307222,The Silence of the Lambs,8.1,1991
408,Snow White and the Seven Dwarfs,16.263878,Snow White and the Seven Dwarfs,6.9,1937
10020,Beauty and the Beast,23.433511,Beauty and the Beast,7.5,1991
10895,Pinocchio,14.202283999999999,Pinocchio,6.9,1940
114,Pretty Woman,13.348451,Pretty Woman,7.0,1990
41043,Окно в Париж,0.345748,Window to Paris,6.0,1993
576,The Wild Bunch,11.722424,The Wild Bunch,7.7,1969
15477,Love and a .45,3.4052300000000004,Love and a .45,5.5,1994
59146,The Wooden Man's Bride,0.088451,The Wooden Man's Bride,6.5,1994
124472,A Great Day in Harlem,0.076352,A Great Day in Harlem,7.0,1994
30528,Bye Bye Love,2.47308,Bye Bye Love,6.1,1995
7300,One Fine Day,7.009946,One Fine Day,6.1,1996
10824,Candyman: Farewell to the Flesh,4.9835519999999995,Candyman: Farewell to the Flesh,5.0,1995
261246,Century,1.4610290000000001,Century,5.0,1993
275,Fargo,12.61469,Fargo,7.7,1996
25059,Homeward Bound II: Lost in San Francisco,14.657754,Homeward Bound II: Lost in San Francisco,6.0,1996
11827,Heavy Metal,7.640072999999999,Heavy Metal,6.3,1981
8766,Hellraiser: Bloodline,5.263187,Hellraiser: Bloodline,4.9,1996
23570,The Pallbearer,8.174116,The Pallbearer,4.6,1996
47333,Jane Eyre,2.420301,Jane Eyre,7.1,1996
54850,Loaded,0.618066,Loaded,4.0,1996
51242,Pane e cioccolata,1.3066280000000001,Bread and Chocolate,7.1,1974
10112,The Aristocats,9.834047,The Aristocats,7.1,1970
4307,La flor de mi secreto,2.286788,The Flower of My Secret,6.9,1995
46029,Two Much,1.620174,Two Much,5.1,1996
32308,Ed,5.174212000000001,Ed,3.6,1996
88893,Schrei aus Stein,0.736081,Scream of Stone,7.5,1991
52873,Ma saison préférée,0.5169239999999999,My Favorite Season,6.4,1993
123505,A Modern Affair,0.173207,A Modern Affair,5.0,1996
340210,Condition Red,0.793932,Condition Red,4.7,1995
44281,Asfour Stah,1.9833009999999998,Halfaouine: Boy of the Terraces,7.4,1990
28121,A Thin Line Between Love and Hate,2.2567470000000003,A Thin Line Between Love and Hate,5.7,1996
12520,The Last Supper,4.619915,The Last Supper,6.5,1995
1592,Primal Fear,10.326213000000001,Primal Fear,7.4,1996
166901,Rude,0.065827,Rude,6.0,1995
36447,Carried Away,1.67218,Carried Away,5.4,1996
19042,All Dogs Go to Heaven 2,5.028897,All Dogs Go to Heaven 2,5.0,1996
38884,Land and Freedom,6.144235,Land and Freedom,7.0,1995
47449,Denise Calls Up,0.466476,Denise Calls Up,6.6,1995
36259,Theodore Rex,2.583686,Theodore Rex,3.6,1995
41852,A Family Thing,6.207993,A Family Thing,5.6,1996
40926,Frisk,0.319215,Frisk,3.0,1996
9099,Sgt. Bilko,5.70904,Sgt. Bilko,5.5,1996
2021,Jack & Sarah,1.5234459999999999,Jack & Sarah,5.1,1995
61752,Girl 6,4.405169,Girl 6,5.7,1996
10988,Diabolique,4.530079,Diabolique,5.4,1996
11479,Un indien dans la ville,4.7281629999999994,"Little Indian, Big City",6.0,1994
398959,Roula - Dunkle Geheimnisse,0.14915699999999998,Roula,5.0,1995
287305,Peanuts – Die Bank zahlt alles,0.066123,Peanuts – Die Bank zahlt alles,4.0,1996
339428,Happy Weekend,0.002229,Happy Weekend,5.834863945578239,1996
12652,Nelly & Monsieur Arnaud,1.784647,Nelly and Monsieur Arnaud,7.1,1996
10684,Courage Under Fire,11.595316,Courage Under Fire,6.2,1996
954,Mission: Impossible,15.793477,Mission: Impossible,6.7,1996
68445,Á köldum klaka,0.49497700000000006,Cold Fever,7.7,1995
18989,Moll Flanders,2.337263,Moll Flanders,6.2,1996
10801,Das Superweib,0.821299,The Superwife,5.3,1996
54285,삼공일 삼공이,0.39662600000000003,"301, 302",6.2,1995
8840,DragonHeart,23.636589999999998,DragonHeart,6.4,1996
278978,Und keiner weint mir nach,0.439989,Und keiner weint mir nach,5.834863945578239,1996
124625,My Mother's Courage,0.622885,My Mother's Courage,6.102169981916822,1995
11107,Eddie,3.09233,Eddie,5.4,1996
16417,Yankee Zulu,1.558066,Yankee Zulu,6.0,1993
70934,Billy's Holiday,0.002444,Billy's Holiday,6.102169981916822,1995
10363,Plein soleil,3.804493,Purple Noon,7.3,1960
161070,August,0.987434,August,5.3,1996
10539,James and the Giant Peach,13.217623000000001,James and the Giant Peach,6.2,1996
10543,Fear,6.9549259999999995,Fear,6.1,1996
18414,Kids in the Hall: Brain Candy,2.299851,Kids in the Hall: Brain Candy,5.9,1996
47502,Faithful,1.2968620000000002,Faithful,4.8,1996
11902,Podzemlje,14.587894,Underground,7.5,1995
27098,Lust och fägring stor,3.582047,All Things Fair,6.1,1995
25087,Bloodsport II,3.085207,Bloodsport II,5.2,1996
5801,পথের পাঁচালী,3.9007089999999995,Pather Panchali,7.9,1955
896,অপুর সংসার,2.381806,The World of Apu,8.2,1959
3065,Mystery Science Theater 3000: The Movie,2.985163,Mystery Science Theater 3000: The Movie,7.0,1996
318177,Tarantella,0.001662,Tarantella,5.834863945578239,1996
2300,Space Jam,11.054250999999999,Space Jam,6.5,1996
8069,Barbarella,14.304205,Barbarella,5.7,1968
288173,Hostile Intentions,0.062388,Hostile Intentions,8.0,1995
187851,They Bite,0.466991,They Bite,5.5,1996
27768,Some Folks Call It a Sling Blade,0.459376,Some Folks Call It a Sling Blade,7.5,1994
221917,The Run of the Country,0.11766199999999999,The Run of the Country,8.0,1995
8072,"Alphaville, une étrange aventure de Lemmy Caution",4.658149,Alphaville,6.8,1965
35797,Coup de torchon,2.2722130000000003,Coup de Torchon,6.8,1981
88030,Tigrero: A Film That Was Never Made,0.18342999999999998,Tigrero: A Film That Was Never Made,7.5,1994
185191,L'oeil de Vichy,0.004117,The Eye of Vichy,5.936876355748372,1993
83857,Windows,0.400023,Windows,5.8,1980
33245,It's My Party,2.791667,It's My Party,6.2,1996
124460,Country Life,0.487357,Country Life,8.0,1994
27281,Operation Dumbo Drop,4.357971,Operation Dumbo Drop,4.7,1995
40001,Mrs. Winterbourne,9.1861,Mrs. Winterbourne,5.5,1996
29621,Solo,1.899069,Solo,3.9,1996
117730,Etz Hadomim Tafus,0.7106600000000001,Under The Domim Tree,6.5,1994
20762,The Substitute,10.685369999999999,The Substitute,5.8,1996
37144,True Crime,1.217249,True Crime,5.1,1996
48260,Butterfly Kiss,0.8778530000000001,Butterfly Kiss,7.4,1995
12656,Feeling Minnesota,10.298582000000001,Feeling Minnesota,5.5,1996
38867,Delta of Venus,1.0991870000000001,Delta of Venus,3.3,1995
277270,To Cross the Rubicon,0.006854000000000001,To Cross the Rubicon,5.8852499999999965,1991
25969,Angus,2.25008,Angus,6.8,1995
44103,Daens,0.755047,Priest Daens,6.7,1992
753,Faces,7.918417999999999,Faces,7.1,1968
43634,Boys,1.579153,Boys,5.3,1996
9103,The Quest,7.941972,The Quest,5.3,1996
90214,Cosi,0.9470069999999999,Cosi,7.1,1996
29649,Sunset Park,1.231692,Sunset Park,5.1,1996
10990,Mulholland Falls,5.794630000000001,Mulholland Falls,6.2,1996
8866,The Truth About Cats & Dogs,5.1212029999999995,The Truth About Cats & Dogs,5.7,1996
12233,Oliver & Company,10.813578999999999,Oliver & Company,6.5,1988
23449,Celtic Pride,1.9407470000000002,Celtic Pride,4.9,1996
36355,Flipper,4.5570059999999994,Flipper,5.3,1996
37667,Captives,1.926109,Captives,6.0,1994
90148,Of Love and Shadows,0.709209,Of Love and Shadows,4.4,1994
922,Dead Man,6.505272,Dead Man,7.2,1995
11876,Le Hussard sur le toit,1.690768,The Horseman on the Roof,6.7,1995
52633,Switchblade Sisters,6.035166,Switchblade Sisters,6.6,1975
62364,Boca a boca,1.133409,Mouth to Mouth,5.5,1995
11687,Les visiteurs,7.326169,The Visitors,7.1,1993
9304,Multiplicity,8.768806,Multiplicity,5.5,1996
73183,"The Haunted World of Edward D. Wood, Jr.",0.037443000000000004,"The Haunted World of Edward D. Wood, Jr.",10.0,1996
131232,Due Amici,0.003949,Two Friends,5.976281287246732,2002
9100,The Craft,12.860385,The Craft,6.3,1996
20759,The Great White Hype,3.321765,The Great White Hype,5.1,1996
46063,Last Dance,1.1966860000000001,Last Dance,5.6,1996
365371,War Stories Our Mother Never Told Us,0.005625,War Stories Our Mother Never Told Us,6.132558139534884,1900
32513,Cold Comfort Farm,1.92386,Cold Comfort Farm,7.0,1995
40651,"Institute Benjamenta, or This Dream People Call Human Life",0.543042,"Institute Benjamenta, or This Dream People Call Human Life",7.7,1995
36915,Heaven's Prisoners,9.264679,Heaven's Prisoners,5.0,1996
40507,Original Gangstas,0.343579,Original Gangstas,5.5,1996
9802,The Rock,13.249823999999998,The Rock,6.9,1996
25697,Getting Away with Murder,0.7466619999999999,Getting Away with Murder,5.5,1996
21588,Dellamorte Dellamore,6.247819,Cemetery Man,7.0,1994
664,Twister,8.739144,Twister,6.1,1996
11867,Barb Wire,5.877599,Barb Wire,3.9,1996
47119,Le garçu,0.125882,Le Garçu,5.0,1995
314352,Honigmond,0.652621,Honeymoon,5.834863945578239,1996
9323,GHOST IN THE SHELL,10.686166,Ghost in the Shell,7.8,1995
10280,Thinner,4.856229,Thinner,5.5,1996
10535,Spy Hard,8.202057,Spy Hard,4.9,1996
124613,Brothers in Trouble,0.594716,Brothers in Trouble,6.102169981916822,1995
532,A Close Shave,6.796858,A Close Shave,7.5,1995
26744,Force of Evil,4.386329,Force of Evil,6.6,1948
16299,The Stupids,1.751457,The Stupids,4.2,1996
10547,The Arrival,6.497591000000001,The Arrival,6.1,1996
245268,The Man from Down Under,0.068254,The Man from Down Under,6.281889763779526,1943
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,9.803980000000001,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,8.0,1964
55613,Careful,0.160571,Careful,7.8,1992
215107,Vermont Is for Lovers,0.75,Vermont Is for Lovers,6.132558139534884,1900
41007,A Month by the Lake,0.8510780000000001,A Month by the Lake,7.2,1995
35645,Gold Diggers: The Secret of Bear Mountain,5.508101,Gold Diggers: The Secret of Bear Mountain,5.8,1995
110465,Kim,1.048075,Kim,7.0,1950
255546,Carmen Miranda: Bananas Is My Business,0.146287,Carmen Miranda: Bananas Is My Business,10.0,1995
40751,東邪西毒,5.215992,Ashes of Time,7.1,1994
275096,Khomreh,0.40153099999999997,The Jar,8.0,1994
85778,Maya Lin: A Strong Clear Vision,0.0016079999999999998,Maya Lin: A Strong Clear Vision,6.102169981916822,1995
11101,Stalingrad,7.6672839999999995,Stalingrad,7.4,1993
9826,The Phantom,8.079541,The Phantom,4.7,1996
9879,Striptease,11.341502,Striptease,4.4,1996
63564,The Last of the High Kings,1.427756,The Last of the High Kings,5.7,1996
22621,Heavy,0.889498,Heavy,7.7,1995
7095,Jack,6.2872449999999995,Jack,5.9,1996
26890,I Shot Andy Warhol,2.771201,I Shot Andy Warhol,6.1,1996
46732,The Grass Harp,0.36541799999999997,The Grass Harp,6.1,1995
124633,Tuđa Amerika,0.099602,Someone Else's America,6.102169981916822,1995
202425,La vie est belle,0.514363,Life is Rosy,6.5,1987
196940,Quartier Mozart,0.011937999999999999,Quartier Mozart,5.0,1992
